08:49:16.271 [main] INFO  c.c.r.s.agent.launch.AgentLauncher - SSH 服务未检测到（端口 22 未监听），跳过 SSH 协议注册
09:27:49.346 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:27:49.346 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 83 次连接..
09:28:19.350 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:28:19.351 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 84 次连接..
09:28:49.358 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:28:49.359 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 85 次连接..
09:29:19.363 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:29:19.363 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 86 次连接..
09:29:49.367 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:29:49.368 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 87 次连接..
09:30:19.369 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:30:19.370 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 88 次连接..
09:30:49.372 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:30:49.373 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 89 次连接..
09:31:19.375 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:31:19.376 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 90 次连接..
09:31:49.379 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:31:49.379 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 91 次连接..
09:32:19.381 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:32:19.382 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 92 次连接..
09:32:49.385 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:32:49.385 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 93 次连接..
09:33:19.387 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:33:19.387 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 94 次连接..
09:33:49.391 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:33:49.392 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 95 次连接..
09:34:19.395 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:34:19.395 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 96 次连接..
09:34:49.410 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:34:49.410 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 97 次连接..
09:35:19.412 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:35:19.412 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 98 次连接..
09:35:49.415 [agent-reconnect] WARN  c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:35:49.416 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 99 次连接..
09:36:19.424 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - Agent 已连接 Gateway: 127.0.0.1:9001
09:36:19.424 [nioEventLoopGroup-2-1] INFO  c.c.r.support.agent.BaseRemoteAgent - TCP 连接已建立，等待 challenge...
09:36:19.909 [nioEventLoopGroup-2-1] INFO  c.c.r.support.agent.BaseRemoteAgent - 已发送注册请求 agentId=68621e5091534e92849eb512e16a912d
09:36:19.928 [nioEventLoopGroup-2-1] INFO  c.c.r.support.agent.BaseRemoteAgent - Agent 注册成功, 心跳间隔=30s
09:36:19.929 [nioEventLoopGroup-2-1] INFO  c.c.r.s.agent.launch.AgentLauncher - Agent 已注册到 Gateway
 c.c.r.support.agent.BaseRemoteAgent - Agent 连接 Gateway 失败: 127.0.0.1:9001 Connection refused: getsockopt: /127.0.0.1:9001
09:36:14.709 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - 将在 30000ms 后尝试第 102 次连接..
09:36:44.715 [agent-reconnect] INFO  c.c.r.support.agent.BaseRemoteAgent - Agent 已连接 Gateway: 127.0.0.1:9001
09:36:44.715 [nioEventLoopGroup-2-1] INFO  c.c.r.support.agent.BaseRemoteAgent - TCP 连接已建立，等待 challenge...
09:36:45.217 [nioEventLoopGroup-2-1] INFO  c.c.r.support.agent.BaseRemoteAgent - 已发送注册请求 agentId=2d2ac2b0d84f4738b752b155e0675645
09:36:45.228 [nioEventLoopGroup-2-1] INFO  c.c.r.support.agent.BaseRemoteAgent - Agent 注册成功, 心跳间隔=30s
09:36:45.229 [nioEventLoopGroup-2-1] INFO  c.c.r.s.agent.launch.AgentLauncher - Agent 已注册到 Gateway
